machine_id,machine_type,component,component_age,prev_failures,num_services_since_install,component_age_x_services,time_since_last_service,RUL,event_type_encoded,lifecycle_id,is_failure
3,Forklift,Brake System,1000,53,0,0,2818,10704.0,0,53,0
3,Forklift,Wiring Harness,1000,42,0,0,2796,13296.0,0,42,0
3,Forklift,Battery,15000,41,5,76150,1802,230.0,0,41,0
3,Forklift,Brake System,1500,53,0,0,2818,10204.0,0,53,0
3,Forklift,Battery,15230,41,5,76150,1802,0.0,2,41,1
3,Forklift,Wiring Harness,1500,42,0,0,2796,12796.0,0,42,0
3,Forklift,Brake System,2000,53,0,0,2818,9704.0,0,53,0
3,Forklift,Battery,500,42,0,0,0,0.0,2,42,1
3,Forklift,Wiring Harness,2000,42,0,0,2796,12296.0,0,42,0
3,Forklift,Brake System,2500,53,0,0,2818,9204.0,0,53,0
3,Forklift,Battery,500,43,0,0,1457,10655.0,0,43,0
3,Forklift,Brake System,2886,53,0,0,0,8818.0,1,53,0
3,Forklift,Battery,698,43,0,0,0,10457.0,1,43,0
3,Forklift,Wiring Harness,2500,42,0,0,0,11796.0,1,42,0
3,Forklift,Wiring Harness,2500,42,0,0,2796,11796.0,0,42,0
3,Forklift,Brake System,3000,53,1,11704,2818,8704.0,0,53,0
3,Forklift,Battery,1000,43,1,11155,1457,10155.0,0,43,0
3,Forklift,Wiring Harness,3000,42,1,14296,2796,11296.0,0,42,0
3,Forklift,Brake System,3500,53,1,11704,2818,8204.0,0,53,0
3,Forklift,Battery,1500,43,1,11155,1457,9655.0,0,43,0
3,Forklift,Wiring Harness,3500,42,1,14296,2796,10796.0,0,42,0
3,Forklift,Brake System,4000,53,1,11704,2818,7704.0,0,53,0
3,Forklift,Battery,2000,43,1,11155,1457,9155.0,0,43,0
3,Forklift,Wiring Harness,4000,42,1,14296,2796,10296.0,0,42,0
3,Forklift,Brake System,4500,53,1,11704,2818,7204.0,0,53,0
3,Forklift,Battery,2500,43,1,11155,1457,8655.0,0,43,0
3,Forklift,Wiring Harness,4500,42,1,14296,2796,9796.0,0,42,0
3,Forklift,Brake System,5000,53,1,11704,2818,6704.0,0,53,0
3,Forklift,Battery,3000,43,1,11155,1457,8155.0,0,43,0
3,Forklift,Wiring Harness,5000,42,1,14296,2796,9296.0,0,42,0
3,Forklift,Brake System,5500,53,1,11704,2818,6204.0,0,53,0
3,Forklift,Battery,3500,43,1,11155,1457,7655.0,0,43,0
3,Forklift,Brake System,5886,53,1,5886,3000,5818.0,1,53,0
3,Forklift,Battery,3698,43,1,3698,3000,7457.0,1,43,0
3,Forklift,Wiring Harness,5500,42,1,5500,3000,8796.0,1,42,0
3,Forklift,Wiring Harness,5500,42,1,14296,2796,8796.0,0,42,0
3,Forklift,Brake System,6000,53,2,23408,2818,5704.0,0,53,0
3,Forklift,Battery,4000,43,2,22310,1457,7155.0,0,43,0
3,Forklift,Wiring Harness,6000,42,2,28592,2796,8296.0,0,42,0
3,Forklift,Brake System,6500,53,2,23408,2818,5204.0,0,53,0
3,Forklift,Battery,4500,43,2,22310,1457,6655.0,0,43,0
3,Forklift,Wiring Harness,6500,42,2,28592,2796,7796.0,0,42,0
3,Forklift,Brake System,7000,53,2,23408,2818,4704.0,0,53,0
3,Forklift,Battery,5000,43,2,22310,1457,6155.0,0,43,0
3,Forklift,Wiring Harness,7000,42,2,28592,2796,7296.0,0,42,0
3,Forklift,Brake System,7500,53,2,23408,2818,4204.0,0,53,0
3,Forklift,Battery,5500,43,2,22310,1457,5655.0,0,43,0
3,Forklift,Wiring Harness,7500,42,2,28592,2796,6796.0,0,42,0
3,Forklift,Brake System,8000,53,2,23408,2818,3704.0,0,53,0
3,Forklift,Battery,6000,43,2,22310,1457,5155.0,0,43,0
3,Forklift,Wiring Harness,8000,42,2,28592,2796,6296.0,0,42,0
3,Forklift,Brake System,8500,53,2,23408,2818,3204.0,0,53,0
3,Forklift,Battery,6500,43,2,22310,1457,4655.0,0,43,0
3,Forklift,Brake System,8886,53,2,17772,3000,2818.0,1,53,0
3,Forklift,Battery,6698,43,2,13396,3000,4457.0,1,43,0
3,Forklift,Wiring Harness,8500,42,2,17000,3000,5796.0,1,42,0
3,Forklift,Wiring Harness,8500,42,2,28592,2796,5796.0,0,42,0
3,Forklift,Brake System,9000,53,3,35112,2818,2704.0,0,53,0
3,Forklift,Battery,7000,43,3,33465,1457,4155.0,0,43,0
3,Forklift,Wiring Harness,9000,42,3,42888,2796,5296.0,0,42,0
3,Forklift,Brake System,9500,53,3,35112,2818,2204.0,0,53,0
3,Forklift,Battery,7500,43,3,33465,1457,3655.0,0,43,0
3,Forklift,Wiring Harness,9500,42,3,42888,2796,4796.0,0,42,0
3,Forklift,Brake System,10000,53,3,35112,2818,1704.0,0,53,0
3,Forklift,Battery,8000,43,3,33465,1457,3155.0,0,43,0
3,Forklift,Wiring Harness,10000,42,3,42888,2796,4296.0,0,42,0
3,Forklift,Brake System,10500,53,3,35112,2818,1204.0,0,53,0
3,Forklift,Battery,8500,43,3,33465,1457,2655.0,0,43,0
3,Forklift,Wiring Harness,10500,42,3,42888,2796,3796.0,0,42,0
3,Forklift,Brake System,11000,53,3,35112,2818,704.0,0,53,0
3,Forklift,Battery,9000,43,3,33465,1457,2155.0,0,43,0
3,Forklift,Wiring Harness,11000,42,3,42888,2796,3296.0,0,42,0
3,Forklift,Brake System,11500,53,3,35112,2818,204.0,0,53,0
3,Forklift,Battery,9500,43,3,33465,1457,1655.0,0,43,0
3,Forklift,Brake System,11704,53,3,35112,2818,0.0,2,53,1
3,Forklift,Wiring Harness,11500,42,3,42888,2796,2796.0,0,42,0
3,Forklift,Wiring Harness,11500,42,3,34500,3000,2796.0,1,42,0
3,Forklift,Brake System,182,54,0,0,0,10766.0,1,54,0
3,Forklift,Battery,9698,43,3,29094,3000,1457.0,1,43,0
3,Forklift,Battery,10000,43,4,44620,1457,1155.0,0,43,0
3,Forklift,Brake System,500,54,1,10948,1766,10448.0,0,54,0
3,Forklift,Wiring Harness,12000,42,4,57184,2796,2296.0,0,42,0
3,Forklift,Battery,10500,43,4,44620,1457,655.0,0,43,0
3,Forklift,Brake System,1000,54,1,10948,1766,9948.0,0,54,0
3,Forklift,Wiring Harness,12500,42,4,57184,2796,1796.0,0,42,0
3,Forklift,Battery,11000,43,4,44620,1457,155.0,0,43,0
3,Forklift,Brake System,1500,54,1,10948,1766,9448.0,0,54,0
3,Forklift,Battery,11155,43,4,44620,1457,0.0,2,43,1
3,Forklift,Wiring Harness,13000,42,4,57184,2796,1296.0,0,42,0
3,Forklift,Brake System,2000,54,1,10948,1766,8948.0,0,54,0
3,Forklift,Battery,500,44,0,0,1442,14485.0,0,44,0
3,Forklift,Wiring Harness,13500,42,4,57184,2796,796.0,0,42,0
3,Forklift,Brake System,2500,54,1,10948,1766,8448.0,0,54,0
3,Forklift,Battery,1000,44,0,0,1442,13985.0,0,44,0
3,Forklift,Wiring Harness,14000,42,4,57184,2796,296.0,0,42,0
3,Forklift,Wiring Harness,14296,42,4,57184,2796,0.0,2,42,1
3,Forklift,Brake System,3000,54,1,10948,1766,7948.0,0,54,0
3,Forklift,Battery,1500,44,0,0,1442,13485.0,0,44,0
3,Forklift,Wiring Harness,204,43,0,0,0,14580.0,1,43,0
3,Forklift,Battery,1543,44,0,0,0,13442.0,1,44,0
3,Forklift,Brake System,3182,54,1,3182,3000,7766.0,1,54,0
3,Forklift,Wiring Harness,500,43,1,14784,2580,14284.0,0,43,0
3,Forklift,Brake System,3500,54,2,21896,1766,7448.0,0,54,0
3,Forklift,Battery,2000,44,1,14985,1442,12985.0,0,44,0
3,Forklift,Wiring Harness,1000,43,1,14784,2580,13784.0,0,43,0
3,Forklift,Brake System,4000,54,2,21896,1766,6948.0,0,54,0
3,Forklift,Battery,2500,44,1,14985,1442,12485.0,0,44,0
3,Forklift,Wiring Harness,1500,43,1,14784,2580,13284.0,0,43,0
3,Forklift,Brake System,4500,54,2,21896,1766,6448.0,0,54,0
3,Forklift,Battery,3000,44,1,14985,1442,11985.0,0,44,0
3,Forklift,Wiring Harness,2000,43,1,14784,2580,12784.0,0,43,0
3,Forklift,Brake System,5000,54,2,21896,1766,5948.0,0,54,0
3,Forklift,Battery,3500,44,1,14985,1442,11485.0,0,44,0
3,Forklift,Wiring Harness,2500,43,1,14784,2580,12284.0,0,43,0
3,Forklift,Brake System,5500,54,2,21896,1766,5448.0,0,54,0
3,Forklift,Battery,4000,44,1,14985,1442,10985.0,0,44,0
3,Forklift,Wiring Harness,3000,43,1,14784,2580,11784.0,0,43,0
3,Forklift,Brake System,6000,54,2,21896,1766,4948.0,0,54,0
3,Forklift,Battery,4500,44,1,14985,1442,10485.0,0,44,0
3,Forklift,Brake System,6182,54,2,12364,3000,4766.0,1,54,0
3,Forklift,Battery,4543,44,1,4543,3000,10442.0,1,44,0
3,Forklift,Wiring Harness,3204,43,1,3204,3000,11580.0,1,43,0
3,Forklift,Wiring Harness,3500,43,2,29568,2580,11284.0,0,43,0
3,Forklift,Brake System,6500,54,3,32844,1766,4448.0,0,54,0
3,Forklift,Battery,5000,44,2,29970,1442,9985.0,0,44,0
3,Forklift,Wiring Harness,4000,43,2,29568,2580,10784.0,0,43,0
3,Forklift,Brake System,7000,54,3,32844,1766,3948.0,0,54,0
3,Forklift,Battery,5500,44,2,29970,1442,9485.0,0,44,0
3,Forklift,Wiring Harness,4500,43,2,29568,2580,10284.0,0,43,0
3,Forklift,Brake System,7500,54,3,32844,1766,3448.0,0,54,0
3,Forklift,Battery,6000,44,2,29970,1442,8985.0,0,44,0
3,Forklift,Wiring Harness,5000,43,2,29568,2580,9784.0,0,43,0
3,Forklift,Brake System,8000,54,3,32844,1766,2948.0,0,54,0
3,Forklift,Battery,6500,44,2,29970,1442,8485.0,0,44,0
3,Forklift,Wiring Harness,5500,43,2,29568,2580,9284.0,0,43,0
3,Forklift,Brake System,8500,54,3,32844,1766,2448.0,0,54,0
3,Forklift,Battery,7000,44,2,29970,1442,7985.0,0,44,0
3,Forklift,Wiring Harness,6000,43,2,29568,2580,8784.0,0,43,0
3,Forklift,Brake System,9000,54,3,32844,1766,1948.0,0,54,0
3,Forklift,Battery,7500,44,2,29970,1442,7485.0,0,44,0
3,Forklift,Brake System,9182,54,3,27546,3000,1766.0,1,54,0
3,Forklift,Battery,7543,44,2,15086,3000,7442.0,1,44,0
3,Forklift,Wiring Harness,6204,43,2,12408,3000,8580.0,1,43,0
3,Forklift,Wiring Harness,6500,43,3,44352,2580,8284.0,0,43,0
3,Forklift,Brake System,9500,54,4,43792,1766,1448.0,0,54,0
3,Forklift,Battery,8000,44,3,44955,1442,6985.0,0,44,0
3,Forklift,Wiring Harness,7000,43,3,44352,2580,7784.0,0,43,0
3,Forklift,Brake System,10000,54,4,43792,1766,948.0,0,54,0
3,Forklift,Battery,8500,44,3,44955,1442,6485.0,0,44,0
3,Forklift,Wiring Harness,7500,43,3,44352,2580,7284.0,0,43,0
3,Forklift,Brake System,10500,54,4,43792,1766,448.0,0,54,0
3,Forklift,Battery,9000,44,3,44955,1442,5985.0,0,44,0
3,Forklift,Brake System,10948,54,4,43792,1766,0.0,2,54,1
3,Forklift,Wiring Harness,8000,43,3,44352,2580,6784.0,0,43,0
3,Forklift,Battery,9500,44,3,44955,1442,5485.0,0,44,0
3,Forklift,Brake System,500,55,0,0,1163,10897.0,0,55,0
3,Forklift,Wiring Harness,8500,43,3,44352,2580,6284.0,0,43,0
3,Forklift,Battery,10000,44,3,44955,1442,4985.0,0,44,0
3,Forklift,Brake System,1000,55,0,0,1163,10397.0,0,55,0
3,Forklift,Wiring Harness,9000,43,3,44352,2580,5784.0,0,43,0
3,Forklift,Battery,10500,44,3,44955,1442,4485.0,0,44,0
3,Forklift,Brake System,1234,55,0,0,0,10163.0,1,55,0
3,Forklift,Battery,10543,44,3,31629,3000,4442.0,1,44,0
3,Forklift,Wiring Harness,9204,43,3,27612,3000,5580.0,1,43,0
3,Forklift,Brake System,1500,55,1,11397,1163,9897.0,0,55,0
3,Forklift,Wiring Harness,9500,43,4,59136,2580,5284.0,0,43,0
3,Forklift,Battery,11000,44,4,59940,1442,3985.0,0,44,0
3,Forklift,Brake System,2000,55,1,11397,1163,9397.0,0,55,0
3,Forklift,Wiring Harness,10000,43,4,59136,2580,4784.0,0,43,0
3,Forklift,Battery,11500,44,4,59940,1442,3485.0,0,44,0
3,Forklift,Brake System,2500,55,1,11397,1163,8897.0,0,55,0
3,Forklift,Wiring Harness,10500,43,4,59136,2580,4284.0,0,43,0
3,Forklift,Battery,12000,44,4,59940,1442,2985.0,0,44,0
3,Forklift,Brake System,3000,55,1,11397,1163,8397.0,0,55,0
3,Forklift,Wiring Harness,11000,43,4,59136,2580,3784.0,0,43,0
3,Forklift,Battery,12500,44,4,59940,1442,2485.0,0,44,0
3,Forklift,Brake System,3500,55,1,11397,1163,7897.0,0,55,0
3,Forklift,Wiring Harness,11500,43,4,59136,2580,3284.0,0,43,0
3,Forklift,Battery,13000,44,4,59940,1442,1985.0,0,44,0
3,Forklift,Brake System,4000,55,1,11397,1163,7397.0,0,55,0
3,Forklift,Wiring Harness,12000,43,4,59136,2580,2784.0,0,43,0
3,Forklift,Battery,13500,44,4,59940,1442,1485.0,0,44,0
3,Forklift,Wiring Harness,12204,43,4,48816,3000,2580.0,1,43,0
3,Forklift,Brake System,4234,55,1,4234,3000,7163.0,1,55,0
3,Forklift,Battery,13543,44,4,54172,3000,1442.0,1,44,0
3,Forklift,Brake System,4500,55,2,22794,1163,6897.0,0,55,0
3,Forklift,Wiring Harness,12500,43,5,73920,2580,2284.0,0,43,0
3,Forklift,Battery,14000,44,5,74925,1442,985.0,0,44,0
3,Forklift,Brake System,5000,55,2,22794,1163,6397.0,0,55,0
3,Forklift,Wiring Harness,13000,43,5,73920,2580,1784.0,0,43,0
3,Forklift,Battery,14500,44,5,74925,1442,485.0,0,44,0
3,Forklift,Brake System,5500,55,2,22794,1163,5897.0,0,55,0
3,Forklift,Wiring Harness,13500,43,5,73920,2580,1284.0,0,43,0
3,Forklift,Battery,14985,44,5,74925,1442,0.0,2,44,1
3,Forklift,Brake System,6000,55,2,22794,1163,5397.0,0,55,0
3,Forklift,Wiring Harness,14000,43,5,73920,2580,784.0,0,43,0
3,Forklift,Battery,500,45,0,0,1732,14790.0,0,45,0
3,Forklift,Brake System,6500,55,2,22794,1163,4897.0,0,55,0
3,Forklift,Wiring Harness,14500,43,5,73920,2580,284.0,0,43,0
3,Forklift,Battery,1000,45,0,0,1732,14290.0,0,45,0
3,Forklift,Wiring Harness,14784,43,5,73920,2580,0.0,2,43,1
3,Forklift,Brake System,7000,55,2,22794,1163,4397.0,0,55,0
3,Forklift,Battery,1500,45,0,0,1732,13790.0,0,45,0
3,Forklift,Brake System,7234,55,2,14468,3000,4163.0,1,55,0
3,Forklift,Battery,1558,45,0,0,0,13732.0,1,45,0
3,Forklift,Wiring Harness,420,44,0,0,0,13896.0,1,44,0
3,Forklift,Wiring Harness,500,44,1,14316,1896,13816.0,0,44,0
3,Forklift,Brake System,7500,55,3,34191,1163,3897.0,0,55,0
3,Forklift,Battery,2000,45,1,15290,1732,13290.0,0,45,0
3,Forklift,Wiring Harness,1000,44,1,14316,1896,13316.0,0,44,0
3,Forklift,Brake System,8000,55,3,34191,1163,3397.0,0,55,0
3,Forklift,Battery,2500,45,1,15290,1732,12790.0,0,45,0
3,Forklift,Wiring Harness,1500,44,1,14316,1896,12816.0,0,44,0
3,Forklift,Brake System,8500,55,3,34191,1163,2897.0,0,55,0
3,Forklift,Battery,3000,45,1,15290,1732,12290.0,0,45,0
3,Forklift,Wiring Harness,2000,44,1,14316,1896,12316.0,0,44,0
3,Forklift,Brake System,9000,55,3,34191,1163,2397.0,0,55,0
3,Forklift,Battery,3500,45,1,15290,1732,11790.0,0,45,0
3,Forklift,Wiring Harness,2500,44,1,14316,1896,11816.0,0,44,0
3,Forklift,Brake System,9500,55,3,34191,1163,1897.0,0,55,0
3,Forklift,Battery,4000,45,1,15290,1732,11290.0,0,45,0
3,Forklift,Wiring Harness,3000,44,1,14316,1896,11316.0,0,44,0
3,Forklift,Brake System,10000,55,3,34191,1163,1397.0,0,55,0
3,Forklift,Battery,4500,45,1,15290,1732,10790.0,0,45,0
3,Forklift,Brake System,10234,55,3,30702,3000,1163.0,1,55,0
3,Forklift,Battery,4558,45,1,4558,3000,10732.0,1,45,0
3,Forklift,Wiring Harness,3420,44,1,3420,3000,10896.0,1,44,0
3,Forklift,Wiring Harness,3500,44,2,28632,1896,10816.0,0,44,0
3,Forklift,Brake System,10500,55,4,45588,1163,897.0,0,55,0
3,Forklift,Battery,5000,45,2,30580,1732,10290.0,0,45,0
3,Forklift,Wiring Harness,4000,44,2,28632,1896,10316.0,0,44,0
3,Forklift,Brake System,11000,55,4,45588,1163,397.0,0,55,0
3,Forklift,Battery,5500,45,2,30580,1732,9790.0,0,45,0
3,Forklift,Wiring Harness,4500,44,2,28632,1896,9816.0,0,44,0
3,Forklift,Brake System,11397,55,4,45588,1163,0.0,2,55,1
3,Forklift,Battery,6000,45,2,30580,1732,9290.0,0,45,0
3,Forklift,Wiring Harness,5000,44,2,28632,1896,9316.0,0,44,0
3,Forklift,Brake System,500,56,0,0,2450,9787.0,0,56,0
3,Forklift,Battery,6500,45,2,30580,1732,8790.0,0,45,0
3,Forklift,Wiring Harness,5500,44,2,28632,1896,8816.0,0,44,0
3,Forklift,Brake System,1000,56,0,0,2450,9287.0,0,56,0
3,Forklift,Battery,7000,45,2,30580,1732,8290.0,0,45,0
3,Forklift,Wiring Harness,6000,44,2,28632,1896,8316.0,0,44,0
3,Forklift,Brake System,1500,56,0,0,2450,8787.0,0,56,0
3,Forklift,Battery,7500,45,2,30580,1732,7790.0,0,45,0
3,Forklift,Brake System,1837,56,0,0,0,8450.0,1,56,0
3,Forklift,Battery,7558,45,2,15116,3000,7732.0,1,45,0
3,Forklift,Wiring Harness,6420,44,2,12840,3000,7896.0,1,44,0
3,Forklift,Wiring Harness,6500,44,3,42948,1896,7816.0,0,44,0
3,Forklift,Brake System,2000,56,1,10287,2450,8287.0,0,56,0
3,Forklift,Battery,8000,45,3,45870,1732,7290.0,0,45,0
3,Forklift,Wiring Harness,7000,44,3,42948,1896,7316.0,0,44,0
3,Forklift,Brake System,2500,56,1,10287,2450,7787.0,0,56,0
3,Forklift,Battery,8500,45,3,45870,1732,6790.0,0,45,0
3,Forklift,Wiring Harness,7500,44,3,42948,1896,6816.0,0,44,0
3,Forklift,Brake System,3000,56,1,10287,2450,7287.0,0,56,0
3,Forklift,Battery,9000,45,3,45870,1732,6290.0,0,45,0
3,Forklift,Wiring Harness,8000,44,3,42948,1896,6316.0,0,44,0
3,Forklift,Brake System,3500,56,1,10287,2450,6787.0,0,56,0
3,Forklift,Battery,9500,45,3,45870,1732,5790.0,0,45,0
3,Forklift,Wiring Harness,8500,44,3,42948,1896,5816.0,0,44,0
3,Forklift,Brake System,4000,56,1,10287,2450,6287.0,0,56,0
3,Forklift,Battery,10000,45,3,45870,1732,5290.0,0,45,0
3,Forklift,Wiring Harness,9000,44,3,42948,1896,5316.0,0,44,0
3,Forklift,Brake System,4500,56,1,10287,2450,5787.0,0,56,0
3,Forklift,Battery,10500,45,3,45870,1732,4790.0,0,45,0
3,Forklift,Brake System,4837,56,1,4837,3000,5450.0,1,56,0
3,Forklift,Battery,10558,45,3,31674,3000,4732.0,1,45,0
3,Forklift,Wiring Harness,9420,44,3,28260,3000,4896.0,1,44,0
3,Forklift,Wiring Harness,9500,44,4,57264,1896,4816.0,0,44,0
3,Forklift,Brake System,5000,56,2,20574,2450,5287.0,0,56,0
3,Forklift,Battery,11000,45,4,61160,1732,4290.0,0,45,0
3,Forklift,Wiring Harness,10000,44,4,57264,1896,4316.0,0,44,0
3,Forklift,Brake System,5500,56,2,20574,2450,4787.0,0,56,0
3,Forklift,Battery,11500,45,4,61160,1732,3790.0,0,45,0
3,Forklift,Wiring Harness,10500,44,4,57264,1896,3816.0,0,44,0
3,Forklift,Brake System,6000,56,2,20574,2450,4287.0,0,56,0
3,Forklift,Battery,12000,45,4,61160,1732,3290.0,0,45,0
3,Forklift,Wiring Harness,11000,44,4,57264,1896,3316.0,0,44,0
3,Forklift,Brake System,6500,56,2,20574,2450,3787.0,0,56,0
3,Forklift,Battery,12500,45,4,61160,1732,2790.0,0,45,0
3,Forklift,Wiring Harness,11500,44,4,57264,1896,2816.0,0,44,0
3,Forklift,Brake System,7000,56,2,20574,2450,3287.0,0,56,0
3,Forklift,Battery,13000,45,4,61160,1732,2290.0,0,45,0
3,Forklift,Wiring Harness,12000,44,4,57264,1896,2316.0,0,44,0
3,Forklift,Brake System,7500,56,2,20574,2450,2787.0,0,56,0
3,Forklift,Battery,13500,45,4,61160,1732,1790.0,0,45,0
3,Forklift,Battery,13558,45,4,54232,3000,1732.0,1,45,0
3,Forklift,Wiring Harness,12420,44,4,49680,3000,1896.0,1,44,0
3,Forklift,Brake System,7837,56,2,15674,3000,2450.0,1,56,0
3,Forklift,Wiring Harness,12500,44,5,71580,1896,1816.0,0,44,0
3,Forklift,Brake System,8000,56,3,30861,2450,2287.0,0,56,0
3,Forklift,Battery,14000,45,5,76450,1732,1290.0,0,45,0
3,Forklift,Wiring Harness,13000,44,5,71580,1896,1316.0,0,44,0
3,Forklift,Brake System,8500,56,3,30861,2450,1787.0,0,56,0
3,Forklift,Battery,14500,45,5,76450,1732,790.0,0,45,0
3,Forklift,Wiring Harness,13500,44,5,71580,1896,816.0,0,44,0
3,Forklift,Brake System,9000,56,3,30861,2450,1287.0,0,56,0
3,Forklift,Battery,15000,45,5,76450,1732,290.0,0,45,0
3,Forklift,Wiring Harness,14000,44,5,71580,1896,316.0,0,44,0
3,Forklift,Brake System,9500,56,3,30861,2450,787.0,0,56,0
3,Forklift,Battery,15290,45,5,76450,1732,0.0,2,45,1
3,Forklift,Wiring Harness,14316,44,5,71580,1896,0.0,2,44,1
3,Forklift,Brake System,10000,56,3,30861,2450,287.0,0,56,0
3,Forklift,Battery,500,46,0,0,30,15798.0,0,46,0
3,Forklift,Wiring Harness,500,45,0,0,2209,14813.0,0,45,0
3,Forklift,Brake System,10287,56,3,30861,2450,0.0,2,56,1
3,Forklift,Battery,1000,46,0,0,30,15298.0,0,46,0
3,Forklift,Wiring Harness,1000,45,0,0,2209,14313.0,0,45,0
3,Forklift,Brake System,500,57,0,0,266,9316.0,0,57,0
3,Forklift,Wiring Harness,1104,45,0,0,0,14209.0,1,45,0
3,Forklift,Battery,1268,46,0,0,0,15030.0,1,46,0
3,Forklift,Brake System,550,57,0,0,0,9266.0,1,57,0
3,Forklift,Battery,1500,46,1,16298,30,14798.0,0,46,0
3,Forklift,Wiring Harness,1500,45,1,15313,2209,13813.0,0,45,0
3,Forklift,Brake System,1000,57,1,9816,266,8816.0,0,57,0
3,Forklift,Battery,2000,46,1,16298,30,14298.0,0,46,0
3,Forklift,Wiring Harness,2000,45,1,15313,2209,13313.0,0,45,0
3,Forklift,Brake System,1500,57,1,9816,266,8316.0,0,57,0
3,Forklift,Battery,2500,46,1,16298,30,13798.0,0,46,0
3,Forklift,Wiring Harness,2500,45,1,15313,2209,12813.0,0,45,0
3,Forklift,Brake System,2000,57,1,9816,266,7816.0,0,57,0
3,Forklift,Battery,3000,46,1,16298,30,13298.0,0,46,0
3,Forklift,Wiring Harness,3000,45,1,15313,2209,12313.0,0,45,0
3,Forklift,Brake System,2500,57,1,9816,266,7316.0,0,57,0
3,Forklift,Battery,3500,46,1,16298,30,12798.0,0,46,0
3,Forklift,Wiring Harness,3500,45,1,15313,2209,11813.0,0,45,0
3,Forklift,Brake System,3000,57,1,9816,266,6816.0,0,57,0
3,Forklift,Battery,4000,46,1,16298,30,12298.0,0,46,0
3,Forklift,Wiring Harness,4000,45,1,15313,2209,11313.0,0,45,0
3,Forklift,Brake System,3500,57,1,9816,266,6316.0,0,57,0
3,Forklift,Brake System,3550,57,1,3550,3000,6266.0,1,57,0
3,Forklift,Battery,4268,46,1,4268,3000,12030.0,1,46,0
3,Forklift,Wiring Harness,4104,45,1,4104,3000,11209.0,1,45,0
3,Forklift,Battery,4500,46,2,32596,30,11798.0,0,46,0
3,Forklift,Wiring Harness,4500,45,2,30626,2209,10813.0,0,45,0
3,Forklift,Brake System,4000,57,2,19632,266,5816.0,0,57,0
3,Forklift,Battery,5000,46,2,32596,30,11298.0,0,46,0
3,Forklift,Wiring Harness,5000,45,2,30626,2209,10313.0,0,45,0
3,Forklift,Brake System,4500,57,2,19632,266,5316.0,0,57,0
3,Forklift,Battery,5500,46,2,32596,30,10798.0,0,46,0
3,Forklift,Wiring Harness,5500,45,2,30626,2209,9813.0,0,45,0
3,Forklift,Brake System,5000,57,2,19632,266,4816.0,0,57,0
3,Forklift,Battery,6000,46,2,32596,30,10298.0,0,46,0
3,Forklift,Wiring Harness,6000,45,2,30626,2209,9313.0,0,45,0
3,Forklift,Brake System,5500,57,2,19632,266,4316.0,0,57,0
3,Forklift,Battery,6500,46,2,32596,30,9798.0,0,46,0
3,Forklift,Wiring Harness,6500,45,2,30626,2209,8813.0,0,45,0
3,Forklift,Brake System,6000,57,2,19632,266,3816.0,0,57,0
3,Forklift,Battery,7000,46,2,32596,30,9298.0,0,46,0
3,Forklift,Wiring Harness,7000,45,2,30626,2209,8313.0,0,45,0
3,Forklift,Brake System,6500,57,2,19632,266,3316.0,0,57,0
3,Forklift,Brake System,6550,57,2,13100,3000,3266.0,1,57,0
3,Forklift,Battery,7268,46,2,14536,3000,9030.0,1,46,0
3,Forklift,Wiring Harness,7104,45,2,14208,3000,8209.0,1,45,0
3,Forklift,Battery,7500,46,3,48894,30,8798.0,0,46,0
3,Forklift,Wiring Harness,7500,45,3,45939,2209,7813.0,0,45,0
3,Forklift,Brake System,7000,57,3,29448,266,2816.0,0,57,0
3,Forklift,Battery,8000,46,3,48894,30,8298.0,0,46,0
3,Forklift,Wiring Harness,8000,45,3,45939,2209,7313.0,0,45,0
3,Forklift,Brake System,7500,57,3,29448,266,2316.0,0,57,0
3,Forklift,Battery,8500,46,3,48894,30,7798.0,0,46,0
3,Forklift,Wiring Harness,8500,45,3,45939,2209,6813.0,0,45,0
3,Forklift,Brake System,8000,57,3,29448,266,1816.0,0,57,0
3,Forklift,Battery,9000,46,3,48894,30,7298.0,0,46,0
3,Forklift,Wiring Harness,9000,45,3,45939,2209,6313.0,0,45,0
3,Forklift,Brake System,8500,57,3,29448,266,1316.0,0,57,0
3,Forklift,Battery,9500,46,3,48894,30,6798.0,0,46,0
3,Forklift,Wiring Harness,9500,45,3,45939,2209,5813.0,0,45,0
3,Forklift,Brake System,9000,57,3,29448,266,816.0,0,57,0
3,Forklift,Battery,10000,46,3,48894,30,6298.0,0,46,0
3,Forklift,Wiring Harness,10000,45,3,45939,2209,5313.0,0,45,0
3,Forklift,Brake System,9500,57,3,29448,266,316.0,0,57,0
3,Forklift,Brake System,9550,57,3,28650,3000,266.0,1,57,0
3,Forklift,Battery,10268,46,3,30804,3000,6030.0,1,46,0
3,Forklift,Wiring Harness,10104,45,3,30312,3000,5209.0,1,45,0
3,Forklift,Battery,10500,46,4,65192,30,5798.0,0,46,0
3,Forklift,Brake System,9816,57,4,39264,266,0.0,2,57,1
3,Forklift,Wiring Harness,10500,45,4,61252,2209,4813.0,0,45,0
3,Forklift,Battery,11000,46,4,65192,30,5298.0,0,46,0
3,Forklift,Brake System,500,58,0,0,2333,10567.0,0,58,0
3,Forklift,Wiring Harness,11000,45,4,61252,2209,4313.0,0,45,0
3,Forklift,Battery,11500,46,4,65192,30,4798.0,0,46,0
3,Forklift,Brake System,1000,58,0,0,2333,10067.0,0,58,0
